,Name,Genre,AE_Mean,AE_Std,RMS_Mean,RMS_Std,ZCR_Mean,ZCR_Std,BER_Mean,BER_Std,SC_Mean,SC_Std,BW_Mean,BW_Std,MFCC0_Mean,MFCC0_Std,MFCC1_Mean,MFCC1_Std,MFCC2_Mean,MFCC2_Std,MFCC3_Mean,MFCC3_Std,MFCC4_Mean,MFCC4_Std,MFCC5_Mean,MFCC5_Std,MFCC6_Mean,MFCC6_Std,MFCC7_Mean,MFCC7_Std,MFCC8_Mean,MFCC8_Std,MFCC9_Mean,MFCC9_Std,MFCC10_Mean,MFCC10_Std,MFCC11_Mean,MFCC11_Std,MFCC12_Mean,MFCC12_Std
186,04 Can You Feel My Heart.mp4,metal,0.5727144,0.17695309,0.20277266,0.06906287,0.10614018392304718,0.04402562295301232,17.750254,14.377698,1861.5339540352263,657.0503167142957,1743.1291475785963,588.1560543987332,-57.617104,66.81177,123.63584,43.85856,-55.34369,27.004816,11.9500885,11.329378,-8.939195,15.646494,-4.504524,14.698062,-12.284678,12.91479,-3.004635,9.732626,-17.592762,7.6712694,-4.553886,7.847003,-15.295121,7.055427,-7.843719,8.966911,-15.40509,7.9729056
187,04 Bleed It Out.mp4,metal,0.8399129,0.15672542,0.29143143,0.08197643,0.15622432086233565,0.04697453555938681,4.4000254,3.5782678,2545.832239463453,518.9193990540475,2249.342885868299,293.66283133740467,38.047375,34.373783,83.91167,20.8357,-35.64072,16.42416,29.324623,16.39888,-11.360713,11.297424,4.5316715,12.654684,-13.609577,11.857215,7.08942,8.146682,-6.0126634,8.181874,6.9610476,8.127355,-7.8971004,6.566621,6.4545517,6.074619,-10.32193,6.1332273
188,03 Voices In My Head.mp4,metal,0.736091,0.19179726,0.2745004,0.091004744,0.12856033691028615,0.07213400554870973,47.26003,225.56358,2503.816591010383,778.5918246740301,2463.0918377076428,314.1057791454947,12.248184,66.224724,85.82401,30.627691,-9.394351,17.675827,27.981396,14.453986,-1.817854,12.374933,21.831778,9.445744,-8.009746,10.294171,14.1165285,8.614133,-4.791419,9.945919,11.142999,7.7495985,-3.6364815,6.277273,11.290907,7.444263,-4.4510093,6.1710205
189,04 Animal I Have Become.mp4,metal,0.9244746,0.085926116,0.34814566,0.06402492,0.15208469281709203,0.039845753733412224,5.908153,3.9870343,2738.4520748983764,423.0531084625484,2564.8410499435345,242.57816077954354,59.17521,16.862305,76.02037,13.986556,-14.586222,11.193314,35.949585,9.232584,-1.3436207,9.582744,15.183547,8.014308,-9.52001,8.421458,8.670142,5.9294786,-2.8006153,6.93812,10.803956,6.564608,-2.2569926,6.956398,10.890612,6.690527,-11.385529,6.973278
190,04 Can't Stop.mp4,metal,0.7292148,0.15527534,0.26851708,0.06517892,0.14402597520301624,0.06173770372874379,8.095613,12.372269,2700.2733891785974,624.0638657143236,2478.154953175903,290.80816830493035,11.415886,37.79026,70.40967,20.666195,-20.72636,15.199536,31.782543,11.749466,0.9471701,10.474875,11.865084,7.776558,-7.633391,9.151791,13.795812,7.270762,-7.195459,7.6152287,10.084837,7.72792,-3.4931402,7.7132325,7.0605855,7.034318,-9.97683,6.976318
191,04 Bring Me To Life.mp4,metal,0.86537373,0.11868391,0.32033154,0.08042742,0.1211768295630317,0.036943028299251904,10.445845,11.027167,2520.6994396035443,390.2530230809132,2566.2193729874316,250.27459527780033,24.442856,23.496632,76.01749,12.537955,-8.922465,14.690134,44.079212,7.66596,6.7560105,7.771981,13.893368,6.7297683,0.37524,7.061322,9.26232,6.6749945,-2.3837512,6.6390085,8.706224,7.113369,-7.6375036,6.02559,10.538542,5.9038568,-8.2647085,6.944434
192,04 Bodies.mp4,metal,0.8614314,0.17064065,0.32400635,0.09853341,0.14090218363302398,0.056158803107900834,7.3481803,8.37664,2601.0438364341794,535.2820780067516,2395.4370479483846,284.55964845286206,28.605255,37.415123,75.572525,22.646183,-15.535332,15.403427,51.011528,13.764341,-4.4917564,13.7633095,14.212443,7.81801,-1.1823164,7.7089005,10.956434,8.302349,-1.2271188,7.741485,5.1319356,7.1546726,-3.4377644,6.653659,10.512283,6.4329805,-5.2540855,6.373262
193,04 Fake It.mp4,metal,0.5830256,0.36148158,0.26205018,0.21581903,0.10276363337713534,0.09633872207121501,329.30765,871.0806,1987.111596853335,1115.5683784373803,2025.903509930539,549.8723252940654,-117.97395,136.9627,92.34589,51.022785,-13.098793,19.987452,24.75079,25.656738,-7.0839987,20.547329,7.195427,16.04919,-1.2380483,14.388587,4.525501,11.568914,-3.3372529,9.990148,5.712733,9.078443,-4.7101026,10.4120245,4.659896,8.470902,-6.272774,8.40862
194,04 Chop Suey!.mp4,metal,0.8246479,0.15327805,0.29464874,0.07865693,0.12630283860208816,0.0456732542511199,11.886296,17.277494,2403.728360428166,538.0427342276088,2334.4265149325356,262.89730008385504,18.940598,38.471394,83.99296,20.322643,-24.413214,13.606292,35.46912,11.597609,1.4310273,8.456467,17.193098,7.6979647,4.112321,8.501029,13.843657,6.4229846,-3.498936,7.9173474,12.159374,6.8293858,-6.8628,6.349529,9.003988,5.549337,-11.6105,6.8700356
195,04 It's Been Awhile.mp4,metal,0.8477392,0.123101935,0.31335208,0.06466302,0.13933122462296985,0.04337482712988296,6.079347,4.474802,2579.1298358088557,448.6564366533433,2439.8926173254786,258.1432812589618,37.52571,23.186548,77.284546,15.804273,-17.028683,12.4888525,47.121803,7.592027,2.7061517,7.0037937,18.25574,5.493715,-4.616448,6.8278513,15.788401,6.1706586,-3.9578495,5.351011,10.310863,6.3498163,-5.9174786,5.0756373,7.4617877,4.6692157,-5.192804,5.6922245
196,04 Duality.mp4,metal,1.0083816,0.06756761,0.48346964,0.0659037,0.12835490380897138,0.030432004565843752,10.64511,54.7416,2391.6351869633277,388.9814845862555,2248.2360103849596,243.28962444037563,82.3825,45.113647,88.69298,15.696336,-30.618338,11.108682,41.97737,10.014648,-1.8398978,8.649283,17.89963,5.932896,-5.5789156,7.6465154,13.15901,5.7129774,-4.7778997,5.8514957,13.5313015,5.74763,-4.008935,5.9954276,11.67572,5.5168233,-6.9904156,6.1114635
197,04 Change (In the House of Flies).mp4,metal,0.7967138,0.09723379,0.2837685,0.05771005,0.1368509220320959,0.03058884065645031,5.94932,4.0972705,2489.815964385359,323.07320878369404,2325.0361135167886,201.89882544060504,29.949203,18.474884,79.47895,12.985868,-33.66927,9.822436,34.532803,10.023826,4.79611,8.661358,13.927111,6.540534,-8.718504,5.94525,15.156762,5.5174184,-3.2634656,6.6362386,16.470695,6.039803,-5.706313,5.449867,5.7913504,6.148436,-7.8889794,5.625167
198,04 Down with the Sickness.mp4,metal,0.7724212,0.15375638,0.28570494,0.07465366,0.11950541980858469,0.059817475744584334,11.991759,15.939782,2450.3651095332148,751.1725880230574,2316.3974631747765,419.94455798615405,-2.2606983,40.335533,79.275475,24.766031,-23.573448,17.836588,52.34559,14.881396,6.6797357,11.637231,17.224129,7.3225718,1.5240906,8.986597,12.493018,8.056165,4.1448674,8.001978,9.268655,6.491907,-5.8270516,6.4855037,10.91951,5.8163238,-1.9334447,5.4250016
